league,season,match_id,date,home_team,away_team,home_goals,away_goals,h_a,team,shot_id,minute,result,player,player_id,player_assisted,situation,shotType,lastAction,X,Y,xG
EPL,2020,14090,2020-09-12 16:30:00,Liverpool,Leeds,4,3,h,Liverpool,376617,59,BlockedShot,Mohamed Salah,1250,Georginio Wijnaldum,OpenPlay,LeftFoot,BallRecovery,0.8669999694824219,0.6790000152587891,0.0714332982897758
EPL,2020,14090,2020-09-12 16:30:00,Liverpool,Leeds,4,3,h,Liverpool,376618,61,MissedShots,Sadio Mané,838,Mohamed Salah,OpenPlay,RightFoot,Pass,0.7769999694824219,0.590999984741211,0.0561455003917217
EPL,2020,14090,2020-09-12 16:30:00,Liverpool,Leeds,4,3,a,Leeds,376619,65,Goal,Mateusz Klich,4381,Hélder Costa,OpenPlay,RightFoot,Cross,0.8880000305175781,0.4209999847412109,0.0732194036245346
EPL,2020,14090,2020-09-12 16:30:00,Liverpool,Leeds,4,3,h,Liverpool,376620,67,BlockedShot,Sadio Mané,838,Mohamed Salah,OpenPlay,RightFoot,Pass,0.8669999694824219,0.3329999923706054,0.0469942986965179
EPL,2020,14090,2020-09-12 16:30:00,Liverpool,Leeds,4,3,h,Liverpool,376621,70,BlockedShot,Sadio Mané,838,Mohamed Salah,OpenPlay,RightFoot,TakeOn,0.7880000305175782,0.6270000076293946,0.0255460999906063
EPL,2020,14090,2020-09-12 16:30:00,Liverpool,Leeds,4,3,h,Liverpool,376622,70,MissedShots,Mohamed Salah,1250,,OpenPlay,RightFoot,None,0.8440000152587891,0.4509999847412109,0.0655734986066818
EPL,2020,14090,2020-09-12 16:30:00,Liverpool,Leeds,4,3,a,Leeds,376623,75,MissedShots,Kalvin Phillips,8719,,DirectFreekick,RightFoot,Standard,0.6940000152587891,0.5209999847412109,0.0358987003564834
EPL,2020,14090,2020-09-12 16:30:00,Liverpool,Leeds,4,3,h,Liverpool,376624,77,BlockedShot,Georginio Wijnaldum,771,Mohamed Salah,OpenPlay,RightFoot,Pass,0.860999984741211,0.5309999847412109,0.1038570031523704
EPL,2020,14090,2020-09-12 16:30:00,Liverpool,Leeds,4,3,h,Liverpool,376625,79,BlockedShot,Mohamed Salah,1250,Curtis Jones,OpenPlay,LeftFoot,Pass,0.7919999694824219,0.36,0.0306579004973173
EPL,2020,14090,2020-09-12 16:30:00,Liverpool,Leeds,4,3,h,Liverpool,376626,84,BlockedShot,Roberto Firmino,482,,OpenPlay,LeftFoot,None,0.7669999694824219,0.4429999923706054,0.0254017002880573
EPL,2020,14090,2020-09-12 16:30:00,Liverpool,Leeds,4,3,h,Liverpool,376627,86,BlockedShot,Roberto Firmino,482,Sadio Mané,OpenPlay,RightFoot,Pass,0.875,0.5820000076293945,0.1047609969973564
EPL,2020,14090,2020-09-12 16:30:00,Liverpool,Leeds,4,3,h,Liverpool,376628,87,Goal,Mohamed Salah,1250,,Penalty,LeftFoot,Standard,0.885,0.5,0.7611690163612366
EPL,2020,14090,2020-09-12 16:30:00,Liverpool,Leeds,4,3,a,Leeds,376629,90,BlockedShot,Robin Koch,6273,Kalvin Phillips,OpenPlay,Head,Aerial,0.9059999847412108,0.549000015258789,0.0313723012804985
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376643,3,MissedShots,Callum Wilson,468,Jamal Lewis,OpenPlay,Head,Cross,0.899000015258789,0.6179999923706054,0.0213699005544185
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376644,13,ShotOnPost,Angelo Ogbonna,528,Mark Noble,SetPiece,Head,Aerial,0.899000015258789,0.5970000076293945,0.0118864001706242
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376645,16,BlockedShot,Andy Carroll,537,Callum Wilson,OpenPlay,RightFoot,Pass,0.8280000305175781,0.555,0.0756084024906158
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376646,20,MissedShots,Callum Wilson,468,Jamal Lewis,OpenPlay,LeftFoot,Cross,0.895,0.59,0.0843947008252143
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376647,22,BlockedShot,Jonjo Shelvey,769,,DirectFreekick,RightFoot,Standard,0.7140000152587891,0.625,0.0384211987257003
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376648,24,MissedShots,Andy Carroll,537,Jonjo Shelvey,FromCorner,Head,Cross,0.875999984741211,0.56,0.0216783992946147
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376649,26,SavedShot,Michail Antonio,531,Tomas Soucek,OpenPlay,RightFoot,Pass,0.879000015258789,0.6430000305175781,0.0989724993705749
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376650,28,MissedShots,Tomas Soucek,8288,Ryan Fredericks,OpenPlay,Head,Cross,0.921999969482422,0.5359999847412109,0.1263969987630844
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376651,30,BlockedShot,Tomas Soucek,8288,Michail Antonio,OpenPlay,LeftFoot,Pass,0.7909999847412109,0.6179999923706054,0.0243753008544445
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376652,30,MissedShots,Jonjo Shelvey,769,Callum Wilson,OpenPlay,RightFoot,Pass,0.8469999694824218,0.38,0.0929460003972053
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376653,31,BlockedShot,Andy Carroll,537,Jonjo Shelvey,OpenPlay,RightFoot,TakeOn,0.845,0.5209999847412109,0.1085520014166832
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376654,32,BlockedShot,Michail Antonio,531,Declan Rice,OpenPlay,RightFoot,Pass,0.8830000305175781,0.6869999694824219,0.0495637990534305
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376655,33,BlockedShot,Pablo Fornals,2335,,OpenPlay,RightFoot,None,0.885,0.4909999847412109,0.0930325016379356
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376656,35,MissedShots,Andy Carroll,537,Javier Manquillo,OpenPlay,Head,Cross,0.8690000152587891,0.4929999923706055,0.0393862016499042
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376657,37,MissedShots,Jarrod Bowen,1776,Ryan Fredericks,OpenPlay,RightFoot,Pass,0.885,0.3609999847412109,0.0755992010235786
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376658,38,MissedShots,Callum Wilson,468,Jamal Lewis,OpenPlay,RightFoot,Pass,0.8480000305175781,0.7930000305175782,0.0229887999594211
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376659,43,BlockedShot,Michail Antonio,531,Ryan Fredericks,OpenPlay,RightFoot,Pass,0.805,0.2879999923706055,0.0248632002621889
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376660,55,Goal,Callum Wilson,468,Jeff Hendrick,OpenPlay,RightFoot,HeadPass,0.9840000152587892,0.474000015258789,0.7870320081710815
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376661,67,BlockedShot,Tomas Soucek,8288,Sébastien Haller,FromCorner,RightFoot,Pass,0.9440000152587892,0.4929999923706055,0.1326680034399032
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376662,67,MissedShots,Sébastien Haller,6144,,FromCorner,RightFoot,Rebound,0.955,0.4109999847412109,0.1229489967226982
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376663,74,MissedShots,Allan Saint-Maximin,101,Andy Carroll,OpenPlay,RightFoot,HeadPass,0.759000015258789,0.5629999923706055,0.0234938003122806
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376664,77,BlockedShot,Joelinton,87,Jonjo Shelvey,OpenPlay,RightFoot,Pass,0.8080000305175781,0.715,0.0309826992452144
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376665,77,BlockedShot,Jonjo Shelvey,769,Joelinton,OpenPlay,RightFoot,Pass,0.8090000152587891,0.4670000076293945,0.0733994022011756
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376666,78,MissedShots,Andriy Yarmolenko,6274,Ryan Fredericks,OpenPlay,LeftFoot,Pass,0.7330000305175781,0.5370000076293945,0.0177816003561019
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376667,79,BlockedShot,Andriy Yarmolenko,6274,,FromCorner,LeftFoot,Aerial,0.765,0.3820000076293945,0.0139701003208756
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376668,80,BlockedShot,Michail Antonio,531,,OpenPlay,RightFoot,BallRecovery,0.745,0.6419999694824219,0.0147786000743508
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376669,83,SavedShot,Sébastien Haller,6144,Ryan Fredericks,FromCorner,Head,Aerial,0.9230000305175782,0.409000015258789,0.0205495990812778
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376670,86,Goal,Jeff Hendrick,1746,Miguel Almirón,OpenPlay,RightFoot,Pass,0.8680000305175781,0.4120000076293945,0.1035500019788742
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,h,West Ham,376671,92,SavedShot,Andriy Yarmolenko,6274,Tomas Soucek,OpenPlay,LeftFoot,Pass,0.875,0.3,0.0503687001764774
EPL,2020,14091,2020-09-12 19:00:00,West Ham,Newcastle United,0,2,a,Newcastle United,376672,92,BlockedShot,Miguel Almirón,7420,,OpenPlay,LeftFoot,BallRecovery,0.8780000305175781,0.63,0.1353099942207336
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,h,West Bromwich Albion,376834,8,MissedShots,Grady Diangana,6651,Darnell Furlong,OpenPlay,RightFoot,Pass,0.9690000152587892,0.4159999847412109,0.1402270048856735
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,h,West Bromwich Albion,376835,16,BlockedShot,Matheus Pereira,7153,,DirectFreekick,LeftFoot,Standard,0.7809999847412109,0.2610000038146973,0.0480008013546466
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,h,West Bromwich Albion,376836,24,MissedShots,Matheus Pereira,7153,,OpenPlay,LeftFoot,None,0.825999984741211,0.2479999923706054,0.019539700821042
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,a,Leicester,376837,29,SavedShot,Harvey Barnes,6681,,OpenPlay,LeftFoot,None,0.905,0.4809999847412109,0.4687939882278442
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,a,Leicester,376838,29,SavedShot,Dennis Praet,1234,,OpenPlay,LeftFoot,Rebound,0.9030000305175782,0.3479999923706054,0.0592425018548965
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,a,Leicester,376839,31,SavedShot,Harvey Barnes,6681,James Justin,OpenPlay,RightFoot,Pass,0.8680000305175781,0.685,0.0449365004897117
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,a,Leicester,376840,31,MissedShots,Harvey Barnes,6681,,OpenPlay,LeftFoot,Rebound,0.9209999847412108,0.6809999847412109,0.0500347018241882
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,a,Leicester,376841,38,BlockedShot,Ayoze Pérez,770,Jamie Vardy,OpenPlay,RightFoot,Pass,0.8769999694824219,0.2820000076293945,0.0662188977003097
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,a,Leicester,376842,39,MissedShots,Caglar Söyüncü,5264,,SetPiece,RightFoot,None,0.8690000152587891,0.64,0.0537254996597766
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,h,West Bromwich Albion,376843,41,BlockedShot,Darnell Furlong,4391,Matheus Pereira,SetPiece,RightFoot,Pass,0.8109999847412109,0.6179999923706054,0.0283908005803823
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,h,West Bromwich Albion,376844,41,SavedShot,Matheus Pereira,7153,Jake Livermore,OpenPlay,LeftFoot,Pass,0.941999969482422,0.7380000305175781,0.0364523008465766
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,a,Leicester,376845,55,Goal,Timothy Castagne,6157,Dennis Praet,OpenPlay,Head,Aerial,0.950999984741211,0.485,0.5676680207252502
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,a,Leicester,376846,58,BlockedShot,Dennis Praet,1234,Harvey Barnes,OpenPlay,RightFoot,Pass,0.784000015258789,0.6329999923706054,0.027250200510025
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,a,Leicester,376847,59,BlockedShot,Harvey Barnes,6681,,FromCorner,RightFoot,None,0.8380000305175781,0.3829999923706054,0.0383896008133888
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,a,Leicester,376848,63,SavedShot,Youri Tielemans,5956,,DirectFreekick,RightFoot,Standard,0.7069999694824218,0.5029999923706054,0.0406553000211715
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,a,Leicester,376849,73,Goal,Jamie Vardy,755,,Penalty,RightFoot,Standard,0.885,0.5,0.7611690163612366
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,a,Leicester,376850,78,MissedShots,Harvey Barnes,6681,James Maddison,OpenPlay,RightFoot,Pass,0.8590000152587891,0.7319999694824219,0.0465761981904506
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,a,Leicester,376851,83,Goal,Jamie Vardy,755,,Penalty,RightFoot,Standard,0.885,0.5,0.7611690163612366
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,h,West Bromwich Albion,376852,86,BlockedShot,Kyle Edwards,8758,,OpenPlay,RightFoot,None,0.8880000305175781,0.41,0.0626111030578613
EPL,2020,14092,2020-09-13 13:00:00,West Bromwich Albion,Leicester,0,3,h,West Bromwich Albion,376853,91,MissedShots,Hal Robson-Kanu,1738,Grady Diangana,OpenPlay,LeftFoot,Pass,0.7330000305175781,0.4279999923706055,0.0177750997245311
EPL,2020,14093,2020-09-13 15:30:00,Tottenham,Everton,0,1,h,Tottenham,376944,2,SavedShot,Son Heung-Min,453,Harry Kane,OpenPlay,RightFoot,Pass,0.7719999694824219,0.7030000305175781,0.0191379003226757
EPL,2020,14093,2020-09-13 15:30:00,Tottenham,Everton,0,1,a,Everton,376945,15,MissedShots,Richarlison,6026,,OpenPlay,LeftFoot,TakeOn,0.9590000152587892,0.6519999694824219,0.5306969881057739
EPL,2020,14093,2020-09-13 15:30:00,Tottenham,Everton,0,1,a,Everton,376946,22,MissedShots,Yerry Mina,6521,,OpenPlay,RightFoot,None,0.710999984741211,0.4629999923706054,0.0124540999531745
EPL,2020,14093,2020-09-13 15:30:00,Tottenham,Everton,0,1,h,Tottenham,376947,25,BlockedShot,Son Heung-Min,453,Dele Alli,OpenPlay,RightFoot,HeadPass,0.9,0.7169999694824218,0.0334096997976303
EPL,2020,14093,2020-09-13 15:30:00,Tottenham,Everton,0,1,a,Everton,376948,26,BlockedShot,James Rodríguez,2249,Richarlison,OpenPlay,RightFoot,Pass,0.845,0.355,0.0555232986807823
EPL,2020,14093,2020-09-13 15:30:00,Tottenham,Everton,0,1,a,Everton,376949,30,BlockedShot,Richarlison,6026,James Rodríguez,OpenPlay,RightFoot,Pass,0.8530000305175781,0.750999984741211,0.0262451991438865
EPL,2020,14093,2020-09-13 15:30:00,Tottenham,Everton,0,1,h,Tottenham,376950,32,SavedShot,Dele Alli,645,Son Heung-Min,OpenPlay,RightFoot,Pass,0.8730000305175781,0.4129999923706055,0.1323319971561432
EPL,2020,14093,2020-09-13 15:30:00,Tottenham,Everton,0,1,a,Everton,376951,36,MissedShots,James Rodríguez,2249,Abdoulaye Doucouré,OpenPlay,LeftFoot,Pass,0.7440000152587891,0.415,0.0209095999598503
