league,season,match_id,date,home_team,away_team,home_goals,away_goals,h_a,team,shot_id,minute,result,player,player_id,player_assisted,situation,shotType,lastAction,X,Y,xG
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,a,Brighton,425804,37,SavedShot,Neal Maupay,3621,Enock Mwepu,OpenPlay,RightFoot,HeadPass,0.8480000305175781,0.5929999923706055,0.0520866997539997
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,a,Brighton,425805,40,BlockedShot,Shane Duffy,6047,Solly March,FromCorner,Head,Aerial,0.9059999847412108,0.4059999847412109,0.0133750000968575
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,a,Brighton,425806,40,MissedShots,Pascal Groß,239,,FromCorner,RightFoot,Rebound,0.8480000305175781,0.6680000305175782,0.0424726009368896
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,a,Brighton,425807,40,MissedShots,Neal Maupay,3621,Solly March,OpenPlay,Head,Cross,0.8930000305175781,0.4209999847412109,0.047902300953865
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,a,Brighton,425808,46,BlockedShot,Neal Maupay,3621,Steven Alzate,OpenPlay,RightFoot,Cross,0.909000015258789,0.3879999923706054,0.0704656988382339
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,a,Brighton,425809,46,BlockedShot,Shane Duffy,6047,Pascal Groß,FromCorner,Head,Aerial,0.889000015258789,0.5629999923706055,0.0140936002135276
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,h,Burnley,425810,51,MissedShots,Johann Berg Gudmundsson,1663,,DirectFreekick,LeftFoot,Standard,0.8109999847412109,0.6079999923706054,0.1182629987597465
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,h,Burnley,425811,53,MissedShots,James Tarkowski,1665,Dwight McNeil,FromCorner,Head,Cross,0.9719999694824218,0.6079999923706054,0.0389893017709255
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,a,Brighton,425812,57,MissedShots,Leandro Trossard,7698,Steven Alzate,OpenPlay,LeftFoot,Pass,0.924000015258789,0.35,0.0763242021203041
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,a,Brighton,425813,66,SavedShot,Shane Duffy,6047,Solly March,FromCorner,Head,Aerial,0.8819999694824219,0.47,0.0141645995900034
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,h,Burnley,425814,67,MissedShots,Chris Wood,4456,Dwight McNeil,OpenPlay,Head,Aerial,0.8969999694824219,0.4409999847412109,0.0413101986050605
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,h,Burnley,425815,71,BlockedShot,Chris Wood,4456,Ashley Barnes,OpenPlay,RightFoot,Pass,0.784000015258789,0.565,0.0435863994061946
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,a,Brighton,425816,72,Goal,Neal Maupay,3621,Jakub Moder,OpenPlay,RightFoot,Pass,0.958000030517578,0.5120000076293946,0.6447370052337646
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,a,Brighton,425817,77,Goal,Alexis Mac Allister,8379,Pascal Groß,OpenPlay,RightFoot,Cross,0.9130000305175782,0.4490000152587891,0.3393200039863586
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,h,Burnley,425818,83,BlockedShot,Jack Cork,712,Josh Brownhill,OpenPlay,RightFoot,Pass,0.7519999694824219,0.5790000152587891,0.0206701997667551
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,h,Burnley,425819,84,BlockedShot,Matej Vydra,1017,,OpenPlay,LeftFoot,Aerial,0.8080000305175781,0.4640000152587891,0.0158389005810022
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,h,Burnley,425820,87,MissedShots,Matej Vydra,1017,Charlie Taylor,OpenPlay,Head,Aerial,0.9440000152587892,0.33,0.0083578201010823
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,a,Brighton,425821,91,SavedShot,Jakub Moder,9284,Robert Sánchez,OpenPlay,RightFoot,Chipped,0.845,0.34,0.2881560027599334
EPL,2021,16378,2021-08-14 14:00:00,Burnley,Brighton,1,2,a,Brighton,425822,91,BlockedShot,Pascal Groß,239,,OpenPlay,RightFoot,Rebound,0.785,0.1929999923706054,0.0117383003234863
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,h,Chelsea,425823,6,MissedShots,César Azpilicueta,681,,OpenPlay,RightFoot,BallTouch,0.88,0.2329999923706054,0.0285087004303932
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,h,Chelsea,425824,9,SavedShot,Christian Pulisic,2662,Marcos Alonso,OpenPlay,Head,Cross,0.8959999847412109,0.580999984741211,0.047706700861454
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,h,Chelsea,425825,12,MissedShots,Mateo Kovacic,2254,Timo Werner,OpenPlay,RightFoot,Pass,0.8040000152587891,0.6830000305175781,0.0223754998296499
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,h,Chelsea,425826,14,SavedShot,Mason Mount,7768,,DirectFreekick,RightFoot,Standard,0.8480000305175781,0.825999984741211,0.0471180006861686
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,h,Chelsea,425827,21,MissedShots,Mateo Kovacic,2254,,FromCorner,RightFoot,None,0.7380000305175781,0.4929999923706055,0.0157124008983373
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,h,Chelsea,425828,26,Goal,Marcos Alonso,1621,,DirectFreekick,LeftFoot,Standard,0.7969999694824219,0.29,0.0624242983758449
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,h,Chelsea,425829,33,BlockedShot,Mason Mount,7768,,DirectFreekick,RightFoot,Standard,0.764000015258789,0.5779999923706055,0.071154199540615
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,h,Chelsea,425830,39,Goal,Christian Pulisic,2662,,OpenPlay,LeftFoot,None,0.9359999847412108,0.4640000152587891,0.5904629826545715
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,h,Chelsea,425831,43,MissedShots,Timo Werner,65,Marcos Alonso,OpenPlay,RightFoot,Cross,0.9309999847412108,0.605999984741211,0.1285720020532608
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,h,Chelsea,425832,46,SavedShot,Marcos Alonso,1621,Jorginho,OpenPlay,LeftFoot,Chipped,0.9109999847412108,0.71,0.0758183002471923
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,h,Chelsea,425833,47,MissedShots,Marcos Alonso,1621,,DirectFreekick,LeftFoot,Standard,0.7709999847412109,0.2829999923706054,0.0485731996595859
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,a,Crystal Palace,425834,52,BlockedShot,Wilfried Zaha,522,Jordan Ayew,OpenPlay,RightFoot,Pass,0.9059999847412108,0.3770000076293945,0.1371939927339553
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,a,Crystal Palace,425835,53,MissedShots,Jeffrey Schlupp,757,Marc Guehi,FromCorner,LeftFoot,HeadPass,0.915,0.53,0.1185119971632957
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,h,Chelsea,425836,57,Goal,Trevoh Chalobah,6615,Mateo Kovacic,OpenPlay,RightFoot,Pass,0.745999984741211,0.32,0.0201715994626283
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,a,Crystal Palace,425837,62,SavedShot,Jordan Ayew,672,James McArthur,FromCorner,Head,Aerial,0.925,0.4329999923706055,0.0295652002096176
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,h,Chelsea,425838,67,BlockedShot,Mason Mount,7768,Mateo Kovacic,OpenPlay,RightFoot,Pass,0.7709999847412109,0.6509999847412109,0.0284873005002737
EPL,2021,16379,2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,a,Crystal Palace,425839,89,MissedShots,Christian Benteke,606,James McArthur,OpenPlay,RightFoot,Chipped,0.9130000305175782,0.3070000076293945,0.0364288017153739
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,h,Everton,425840,2,SavedShot,Allan,1379,,OpenPlay,RightFoot,None,0.8059999847412109,0.3709999847412109,0.0348912999033927
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,a,Southampton,425841,4,MissedShots,Adam Armstrong,4419,James Ward-Prowse,SetPiece,Head,Cross,0.8959999847412109,0.664000015258789,0.0143681997433304
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,h,Everton,425842,9,MissedShots,Dominic Calvert-Lewin,5555,Demarai Gray,OpenPlay,Head,Aerial,0.958000030517578,0.4579999923706054,0.1112639978528022
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,a,Southampton,425843,21,Goal,Adam Armstrong,4419,Che Adams,OpenPlay,RightFoot,Throughball,0.8569999694824219,0.5470000076293945,0.3611649870872497
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,h,Everton,425844,33,BlockedShot,Lucas Digne,1823,,DirectFreekick,LeftFoot,Standard,0.784000015258789,0.409000015258789,0.0881666988134384
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,h,Everton,425845,34,MissedShots,Dominic Calvert-Lewin,5555,Andros Townsend,OpenPlay,Head,Cross,0.9409999847412108,0.5270000076293946,0.0932527035474777
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,a,Southampton,425846,40,SavedShot,Adam Armstrong,4419,,OpenPlay,LeftFoot,None,0.9490000152587892,0.7630000305175781,0.0453374981880188
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,h,Everton,425847,43,MissedShots,Lucas Digne,1823,,FromCorner,LeftFoot,None,0.774000015258789,0.645,0.0172504000365734
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,h,Everton,425848,46,Goal,Richarlison,6026,Andros Townsend,FromCorner,LeftFoot,HeadPass,0.958000030517578,0.5329999923706055,0.5539309978485107
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,h,Everton,425849,50,BlockedShot,Michael Keane,1653,Lucas Digne,OpenPlay,LeftFoot,Cross,0.906999969482422,0.5970000076293945,0.0796630010008812
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,h,Everton,425850,50,SavedShot,Dominic Calvert-Lewin,5555,Michael Keane,OpenPlay,RightFoot,BallTouch,0.981999969482422,0.5259999847412109,0.1497029960155487
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,h,Everton,425851,53,BlockedShot,Abdoulaye Doucouré,1726,Andros Townsend,OpenPlay,Head,Cross,0.8980000305175782,0.6090000152587891,0.0236166007816791
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,a,Southampton,425852,71,SavedShot,Mohammed Salisu,6923,Romain Perraud,FromCorner,LeftFoot,HeadPass,0.865,0.5279999923706055,0.0747648999094963
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,h,Everton,425853,73,MissedShots,Alex Iwobi,500,Seamus Coleman,OpenPlay,RightFoot,Cross,0.88,0.4459999847412109,0.0818345993757247
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,h,Everton,425854,75,Goal,Abdoulaye Doucouré,1726,Alex Iwobi,OpenPlay,RightFoot,HeadPass,0.8490000152587891,0.3870000076293945,0.0390993990004062
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,a,Southampton,425855,77,BlockedShot,Oriol Romeu,842,,OpenPlay,RightFoot,None,0.7930000305175782,0.6430000305175781,0.0263152997940778
EPL,2021,16380,2021-08-14 14:00:00,Everton,Southampton,3,1,h,Everton,425856,80,Goal,Dominic Calvert-Lewin,5555,Richarlison,OpenPlay,Head,Cross,0.9590000152587892,0.4490000152587891,0.551921010017395
